170030 AGUIARNOPOLIS,113
170035 ALIANCA DO TOCANTINS,46
170190 ARAGUACEMA,2
170210 ARAGUAINA,233
170230 ARAPOEMA,6
170240 ARRAIAS,1
170255 AUGUSTINOPOLIS,10
170310 BARROLANDIA,216
170386 CARIRI DO TOCANTINS,4
170388 CARMOLANDIA,10
170410 CENTENARIO,16
170550 COLINAS DO TOCANTINS,69
170560 CONCEICAO DO TOCANTINS,4
170710 DIVINOPOLIS DO TOCANTINS,28
170755 FATIMA,16
170820 FORMOSO DO ARAGUAIA,2
170900 GOIATINS,2
170930 GUARAI,133
170950 GURUPI,144
171320 MIRACEMA DO TOCANTINS,2
171488 NOVA OLINDA,3
171515 NOVO ALEGRE,28
171610 PARAISO DO TOCANTINS,1785
171820 PORTO NACIONAL,148
171840 PRESIDENTE KENNEDY,2
171880 SAMPAIO,2
171889 SANTA RITA DO TOCANTINS,68
171890 SANTA ROSA DO TOCANTINS,4
172085 SUCUPIRA,12
172090 TAGUATINGA,11
172100 PALMAS,2809
172110 TOCANTINIA,6
172120 TOCANTINOPOLIS,6
172208 WANDERLANDIA,12
210005 ACAILANDIA,6
210100 ARARI,168
210120 BACABAL,2
210140 BALSAS,13
210160 BARRA DO CORDA,4
210170 BARREIRINHAS,2
210300 CAXIAS,1034
210320 CHAPADINHA,1
210530 IMPERATRIZ,355
210820 PEDREIRAS,42
210860 PINHEIRO,2
210990 SANTA INES,58
211120 SAO JOSE DE RIBAMAR,470
211130 SAO LUIS,1306
211200 TASSO FRAGOSO,2
211223 TRIZIDELA DO VALE,66
220020 AGUA BRANCA,2
220050 AMARANTE,4
220370 ESPERANTINA,14
220550 JOSE DE FREITAS,8
220770 PARNAIBA,29
220840 PIRIPIRI,6
221100 TERESINA,131
230075 AMONTADA,2
230110 ARACATI,12
230120 ARACOIABA,8
230125 ARARENDA,2
230130 ARARIPE,2
230140 ARATUBA,5
230190 BARBALHA,40
230195 BARREIRA,2
230200 BARRO,132
230210 BATURITE,7
230240 BOA VIAGEM,6
230250 BREJO SANTO,39
230270 CAMPOS SALES,4
230280 CANINDE,35
230300 CARIDADE,1
230350 CASCAVEL,90
230370 CAUCAIA,8
230380 CEDRO,3
230425 CRUZ,32
230427 ERERE,2
230440 FORTALEZA,561
230445 FORTIM,20
230470 GRANJA,11
230490 GROAIRAS,2
230535 ICAPUI,4
230560 INDEPENDENCIA,72
230600 IRACEMA,4
230620 ITAICABA,13
230640 ITAPIPOCA,5
230655 ITAREMA,2
230670 JAGUARETAMA,9
230680 JAGUARIBARA,8
230700 JAGUARUANA,4
230720 JATI,2
230760 LIMOEIRO DO NORTE,45
230765 MARACANAU,2
230770 MARANGUAPE,81
230800 MASSAPE,54
230810 MAURITI,6
230830 MILAGRES,5
230835 MILHA,4
230837 MIRAIMA,2
230850 MOMBACA,2
230870 MORADA NOVA,17
230900 MUCAMBO,20
230945 OCARA,2
231000 PALHANO,12
231010 PALMACIA,117
231020 PARACURU,7
231025 PARAIPABA,2
231040 PARAMOTI,2
231060 PENAFORTE,12
231080 PEREIRO,2
231095 PIRES FERREIRA,4
231110 PORTEIRAS,14
231150 QUIXERE,47
231160 REDENCAO,4
231170 RERIUTABA,126
231180 RUSSAS,7
231230 SAO BENEDITO,1
231240 SAO GONCALO DO AMARANTE,2
231290 SOBRAL,245
231320 TAMBORIL,6
231335 TEJUCUOCA,7
231340 TIANGUA,4
231395 VARJOTA,45
231400 VARZEA ALEGRE,8
240010 ACARI,4
240020 ACU,16
240030 AFONSO BEZERRA,24
240040 AGUA NOVA,82
240110 AREIA BRANCA,15
240120 ARES,1
240140 BAIA FORMOSA,43
240145 BARAUNA,4
240180 BREJINHO,8
240185 CAICARA DO NORTE,2
240190 CAICARA DO RIO DO VENTO,36
240200 CAICO,5
240220 CANGUARETAMA,3
240230 CARAUBAS,2
240240 CARNAUBA DOS DANTAS,29
240260 CEARA-MIRIM,117
240280 CORONEL EZEQUIEL,5
240310 CURRAIS NOVOS,4
240320 DOUTOR SEVERIANO,2
240325 PARNAMIRIM,97
240360 EXTREMOZ,500
240370 FELIPE GUERRA,4
240380 FLORANIA,2
240420 GOIANINHA,3
240450 GUAMARE,8
240460 IELMO MARINHO,32
240480 IPUEIRA,5
240510 JANDAIRA,53
240520 JANDUIS,2
240530 JANUARIO CICCO,2
240560 JARDIM DE PIRANHAS,4
240570 JARDIM DO SERIDO,7
240580 JOAO CAMARA,37
240600 JOSE DA PENHA,2
240610 JUCURUTU,2
240650 LAGOA NOVA,4
240670 LAJES,8
240680 LAJES PINTADAS,7
240700 LUIS GOMES,24
240710 MACAIBA,102
240720 MACAU,66
240770 MONTANHAS,4
240800 MOSSORO,98
240810 NATAL,343
240820 NISIA FLORESTA,5
240830 NOVA CRUZ,44
240850 OURO BRANCO,10
240870 PARAU,4
240880 PARAZINHO,11
240895 RIO DO FOGO,6
240940 PAU DOS FERROS,16
240950 PEDRA GRANDE,196
240960 PEDRA PRETA,35
240970 PEDRO AVELINO,18
240980 PEDRO VELHO,11
240990 PENDENCIAS,1
241000 PILOES,4
241010 POCO BRANCO,1
241030 SERRA CAIADA,42
241050 RAFAEL FERNANDES,2
241080 RIACHO DE SANTANA,2
241120 SANTA CRUZ,17
241150 SANTO ANTONIO,47
241200 SAO GONCALO DO AMARANTE,2
241220 SAO JOSE DE MIPIBU,2
241230 SAO JOSE DO CAMPESTRE,1
241250 SAO MIGUEL,39
241260 SAO PAULO DO POTENGI,1
241280 SAO RAFAEL,15
241290 SAO TOME,79
241300 SAO VICENTE,2
241310 SENADOR ELOI DE SOUZA,12
241350 SERRINHA,2
241355 SERRINHA DOS PINTOS,2
241390 TAIPU,13
241400 TANGARA,2
241415 TENENTE LAURENTINO CRUZ,2
241420 TIBAU DO SUL,8
241430 TIMBAUBA DOS BATISTAS,12
241440 TOUROS,41
241450 UMARIZAL,4
241475 VENHA-VER,64
241480 VERA CRUZ,1
250030 ALAGOA GRANDE,44
250040 ALAGOA NOVA,8
250050 ALAGOINHA,1
250110 AREIA,15
250135 ASSUNCAO,2
250153 BARAUNA,10
250170 BARRA DE SAO MIGUEL,2
250310 CABACEIRAS,5
250320 CABEDELO,4
250330 CACHOEIRA DOS INDIOS,4
250400 CAMPINA GRANDE,66
250415 CASSERENGUE,2
250430 CATOLE DO ROCHA,7
250480 COREMAS,2
250500 CUBATI,4
250510 CUITE,2
250600 ESPERANCA,2
250620 FREI MARTINHO,2
250630 GUARABIRA,1
250710 ITAPOROROCA,2
250750 JOAO PESSOA,168
250800 JURU,6
250970 MONTEIRO,9
250990 NATUBA,20
251010 NOVA FLORESTA,13
251030 NOVA PALMEIRA,6
251050 OLIVEDOS,3
251110 PEDRA LAVRADA,2
251130 PIANCO,4
251140 PICUI,26
251250 QUEIMADAS,14
251270 REMIGIO,2
251290 RIO TINTO,1
251540 SAO VICENTE DO SERIDO,2
251615 SOSSEGO,2
251620 SOUSA,1
251630 SUME,3
251650 TAPEROA,2
251700 UMBUZEIRO,14
251710 VARZEA,5
260080 ALTINHO,1
260090 AMARAJI,15
260110 ARARIPINA,156
260120 ARCOVERDE,231
260130 BARRA DE GUABIRABA,3
260180 BETANIA,2
260220 BOM JARDIM,2
260230 BONITO,6
260280 BUIQUE,138
260290 CABO DE SANTO AGOSTINHO,9
260300 CABROBO,8
260345 CAMARAGIBE,32
260350 CAMOCIM DE SAO FELIX,2
260410 CARUARU,127
260500 CUPIRA,5
260510 CUSTODIA,107
260515 DORMENTES,35
260550 FERREIROS,8
260570 FLORESTA,12
260600 GARANHUNS,65
260620 GOIANA,8
260630 GRANITO,8
260640 GRAVATA,12
260660 IBIMIRIM,4
260700 INAJA,20
260710 INGAZEIRA,1
260720 IPOJUCA,124
260750 ITAIBA,2
260775 ITAPISSUMA,2
260780 ITAQUITINGA,11
260805 JATOBA,2
260860 LAGOA DO OURO,4
260875 LAGOA GRANDE,4
260890 LIMOEIRO,10
260900 MACAPARANA,31
260915 MANARI,2
260940 MORENO,23
260960 OLINDA,38
260990 OURICURI,74
261000 PALMARES,2
261050 PASSIRA,1
261060 PAUDALHO,3
261070 PAULISTA,102
261080 PEDRA,4
261110 PETROLINA,59
261160 RECIFE,407
261170 RIACHO DAS ALMAS,2
261190 RIO FORMOSO,13
261240 SANHARO,6
261245 SANTA CRUZ,2
261250 SANTA CRUZ DO CAPIBARIBE,9
261255 SANTA FILOMENA,2
261310 SAO CAITANO,11
261320 SAO JOAO,4
261380 SAO VICENTE FERRER,19
261390 SERRA TALHADA,10
261410 SERTANIA,10
261480 TACARATU,2
261510 TEREZINHA,13
261520 TERRA NOVA,2
261530 TIMBAUBA,39
261580 TUPANATINGA,10
261610 VERDEJANTE,8
261640 VITORIA DE SANTO ANTAO,29
270030 ARAPIRACA,2
270110 BRANQUINHA,3
270170 CAPELA,22
270210 COLONIA LEOPOLDINA,4
270230 CORURIPE,1
270240 DELMIRO GOUVEIA,4
270300 IBATEGUARA,2
270430 MACEIO,98
270470 MARECHAL DEODORO,4
270550 MURICI,4
270630 PALMEIRA DOS INDIOS,1
270670 PENEDO,3
270800 SANTANA DO IPANEMA,17
270850 SAO LUIS DO QUITUNDE,9
270860 SAO MIGUEL DOS CAMPOS,2
270915 TEOTONIO VILELA,25
270920 TRAIPU,2
270930 UNIAO DOS PALMARES,119
270940 VICOSA,2
280020 AQUIDABA,5
280030 ARACAJU,155
280040 ARAUA,33
280060 BARRA DOS COQUEIROS,67
280067 BOQUIM,52
280120 CANINDE DE SAO FRANCISCO,17
280130 CAPELA,13
280170 CRISTINAPOLIS,147
280190 CUMBE,11
280210 ESTANCIA,75
280290 ITABAIANA,10
280300 ITABAIANINHA,8
280320 ITAPORANGA D'AJUDA,60
280330 JAPARATUBA,4
280340 JAPOATA,5
280350 LAGARTO,478
280380 MALHADA DOS BOIS,2
280390 MALHADOR,2
280410 MOITA BONITA,42
280420 MONTE ALEGRE DE SERGIPE,28
280440 NEOPOLIS,13
280450 NOSSA SENHORA DA GLORIA,3
280480 NOSSA SENHORA DO SOCORRO,18
280520 PINHAO,4
280570 PROPRIA,2
280580 RIACHAO DO DANTAS,2
280610 ROSARIO DO CATETE,2
280670 SAO CRISTOVAO,38
280710 SIMAO DIAS,11
280740 TOBIAS BARRETO,3
280760 UMBAUBA,34
290050 ERICO CARDOSO,2
290070 ALAGOINHAS,259
290115 AMERICA DOURADA,9
290120 ANAGE,2
290130 ANDARAI,6
290140 ANGICAL,6
290150 ANGUERA,3
290205 ARACAS,2
290210 ARACI,3
290280 BARRA DA ESTIVA,42
290290 BARRA DO CHOCA,34
290320 BARREIRAS,2
290327 BARROCAS,4
290340 BELMONTE,14
290350 BELO CAMPO,10
290390 BOM JESUS DA LAPA,2
290410 BOQUIRA,3
290460 BRUMADO,7
290485 CABACEIRAS DO PARAGUACU,3
290500 CACULE,9
290560 CAMACAN,43
290570 CAMACARI,32
290590 CAMPO ALEGRE DE LOURDES,40
290630 CANAVIEIRAS,4
290670 CANDIDO SALES,13
290690 CARAVELAS,6
290710 CARINHANHA,23
290730 CASTRO ALVES,1
290750 CATU,19
290755 CATURAMA,1
290800 COARACI,4
290820 CONCEICAO DA FEIRA,1
290860 CONDE,2
290870 CONDEUBA,30
290900 CORDEIROS,15
290980 CRUZ DAS ALMAS,1
290990 CURACA,2
291000 DARIO MEIRA,2
291005 DIAS D'AVILA,4
291010 DOM BASILIO,4
291040 ENCRUZILHADA,2
291060 ESPLANADA,6
291072 EUNAPOLIS,6
291080 FEIRA DE SANTANA,54
291120 GANDU,46
291160 GOVERNADOR MANGABEIRA,7
291170 GUANAMBI,453
291180 GUARATINGA,6
291220 IBICOARA,4
291250 IBIPITANGA,12
291300 IBITIARA,8
291340 IGAPORA,2
291360 ILHEUS,28
291370 INHAMBUPE,2
291390 IPIAU,12
291400 IPIRA,2
291450 IRARA,1
291460 IRECE,5
291465 ITABELA,14
291470 ITABERABA,2
291480 ITABUNA,733
291520 ITAGIBA,2
291530 ITAGIMIRIM,2
291550 ITAJUIPE,36
291560 ITAMARAJU,2
291580 ITAMBE,4
291600 ITANHEM,7
291610 ITAPARICA,6
291620 ITAPE,34
291640 ITAPETINGA,4
291660 ITAPITANGA,14
291685 ITATIM,50
291720 ITUACU,8
291730 ITUBERA,150
291733 IUIU,2
291740 JACARACI,13
291760 JAGUAQUARA,24
291770 JAGUARARI,4
291790 JANDAIRA,2
291800 JEQUIE,36
291835 JOAO DOURADO,44
291840 JUAZEIRO,10
291855 JUSSARI,2
291915 LAPAO,2
291950 LIVRAMENTO DE NOSSA SENHORA,2
291955 LUIS EDUARDO MAGALHAES,12
291960 MACAJUBA,128
291970 MACARANI,2
291980 MACAUBAS,3
292010 MAIRI,6
292030 MALHADA DE PEDRAS,50
292050 MARACAS,30
292105 MATINA,8
292110 MEDEIROS NETO,20
292120 MIGUEL CALMON,2
292145 MIRANTE,8
292170 MORRO DO CHAPEU,6
292205 MULUNGU DO MORRO,42
292230 MURITIBA,38
292273 NOVA FATIMA,4
292285 NOVA REDENCAO,2
292303 NOVO HORIZONTE,9
292350 PALMEIRAS,2
292360 PARAMIRIM,2
292400 PAULO AFONSO,138
292405 PE DE SERRA,2
292450 PINDAI,1
292460 PINDOBACU,4
292465 PINTADAS,2
292470 PIRIPA,297
292500 PLANALTO,21
292510 POCOES,4
292530 PORTO SEGURO,69
292540 POTIRAGUA,2
292550 PRADO,1
292575 PRESIDENTE TANCREDO NEVES,7
292600 REMANSO,5
292630 RIACHAO DO JACUIPE,4
292670 RIO DE CONTAS,4
292680 RIO DO ANTONIO,2
292700 RIO REAL,76
292740 SALVADOR,2975
292760 SANTA BRIGIDA,2
292770 SANTA CRUZ CABRALIA,10
292805 SANTA LUZIA,8
292830 SANTANOPOLIS,2
292870 SANTO ANTONIO DE JESUS,149
292880 SANTO ESTEVAO,2
292890 SAO DESIDERIO,70
292900 SAO FELIX,3
292910 SAO FELIPE,1
292920 SAO FRANCISCO DO CONDE,6
292960 SAPEACU,15
292990 SEABRA,66
293010 SENHOR DO BONFIM,4
293060 SERROLANDIA,5
293070 SIMOES FILHO,79
293076 SITIO DO QUINTO,2
293100 TANHACU,22
293110 TANQUINHO,2
293135 TEIXEIRA DE FREITAS,47
293160 TEOLANDIA,4
293220 UBAITABA,2
293230 UBATA,4
293250 UNA,1
293270 URUCUCA,14
293290 VALENCA,4
293310 VARZEA DO POCO,4
293315 VARZEA NOVA,5
293320 VERA CRUZ,210
293325 VEREDA,8
293330 VITORIA DA CONQUISTA,667
293350 WENCESLAU GUIMARAES,2
310020 ABAETE,7
310110 AIMORES,14
310150 ALEM PARAIBA,1
310160 ALFENAS,1
310230 ALVINOPOLIS,6
310320 ARACAI,2
310340 ARACUAI,6
310350 ARAGUARI,12
310420 ARCOS,1
310450 ARINOS,2
310550 BARAO DE MONTE ALTO,6
310620 BELO HORIZONTE,145
310640 BELO VALE,1
310670 BETIM,12
310730 BOCAIUVA,29
310825 BONITO DE MINAS,2
310850 BOTUMIRIM,12
310900 BRUMADINHO,2
310990 CAETANOPOLIS,3
311115 CAMPO AZUL,2
311230 CAPELINHA,17
311270 CAPITAO ENEAS,2
311330 CARANGOLA,15
311530 CATAGUASES,2
311580 CENTRALINA,4
311650 CLARO DOS POCOES,2
311730 CONCEICAO DAS ALAGOAS,2
311770 CONCEICAO DO RIO VERDE,2
311860 CONTAGEM,41
311940 CORONEL FABRICIANO,10
312080 CRUZILIA,7
312083 CUPARAQUE,2
312090 CURVELO,14
312160 DIAMANTINA,6
312230 DIVINOPOLIS,13
312370 ENGENHEIRO CALDAS,4
312420 ESPERA FELIZ,6
312570 FELIXLANDIA,3
312660 FRANCISCO DUMONT,2
312670 FRANCISCO SA,12
312710 FRUTAL,2
312760 GOUVEIA,2
312770 GOVERNADOR VALADARES,23
312800 GUANHAES,2
312825 GUARACIAMA,21
312830 GUARANESIA,3
312860 GUARDA-MOR,4
312950 IBIA,1
312965 IBIRACATU,2
313130 IPATINGA,8
313170 ITABIRA,10
313240 ITAJUBA,1
313300 ITAMONTE,1
313380 ITAUNA,2
313410 ITUETA,6
313420 ITUIUTABA,51
313510 JANAUBA,17
313520 JANUARIA,127
313600 JOAIMA,4
313620 JOAO MONLEVADE,26
313665 JUATUBA,4
313670 JUIZ DE FORA,2
313720 LAGOA DA PRATA,4
313730 LAGOA DOS PATOS,2
313760 LAGOA SANTA,2
313820 LAVRAS,32
313840 LEOPOLDINA,1
313865 LONTRA,8
313880 LUZ,3
313930 MANGA,6
313940 MANHUACU,8
313950 MANHUMIRIM,8
314000 MARIANA,14
314050 MARTINHO CAMPOS,2
314060 MATERLANDIA,2
314080 MATIAS BARBOSA,12
314200 MIRABELA,22
314280 MONTE ALEGRE DE MINAS,2
314290 MONTE AZUL,2
314330 MONTES CLAROS,418
314460 NEPOMUCENO,2
314480 NOVA LIMA,2
314520 NOVA SERRANA,56
314560 OLIVEIRA,12
314630 PADRE PARAISO,4
314690 PAPAGAIOS,8
314700 PARACATU,62
314710 PARA DE MINAS,4
314720 PARAGUACU,2
314740 PARAOPEBA,8
314790 PASSOS,2
314800 PATOS DE MINAS,17
314810 PATROCINIO,6
314870 PEDRA AZUL,2
314930 PEDRO LEOPOLDO,2
314990 PERDOES,2
315030 PIEDADE DO RIO GRANDE,6
315120 PIRAPORA,10
315150 PIUMHI,22
315160 PLANURA,2
315200 POMPEU,10
315210 PONTE NOVA,2
315240 POTE,2
315320 PRESIDENTE JUSCELINO,2
315430 RESPLENDOR,2
315460 RIBEIRAO DAS NEVES,41
315480 RIO ACIMA,10
315490 RIO CASCA,3
315560 RIO PARDO DE MINAS,1
315580 RIO POMBA,10
315670 SABARA,8
315720 SANTA BARBARA,4
315750 SANTA EFIGENIA DE MINAS,8
315780 SANTA LUZIA,4
315790 SANTA MARGARIDA,2
315895 SANTANA DO PARAISO,2
316090 SAO BRAS DO SUACUI,2
316110 SAO FRANCISCO,6
316210 SAO GOTARDO,4
316240 SAO JOAO DA PONTE,12
316245 SAO JOAO DAS MISSOES,6
316250 SAO JOAO DEL REI,2
316292 SAO JOAQUIM DE BICAS,6
316470 SAO SEBASTIAO DO PARAISO,9
316553 SARZEDO,94
316720 SETE LAGOAS,30
316790 TABULEIRO,2
316800 TAIOBEIRAS,4
316850 TEIXEIRAS,2
316860 TEOFILO OTONI,12
316870 TIMOTEO,4
316940 TRES PONTAS,4
316960 TUPACIGUARA,2
316970 TURMALINA,32
316990 UBA,10
317005 UBAPORANGA,1
317010 UBERABA,19
317040 UNAI,2
317090 VARZELANDIA,6
317120 VESPASIANO,14
317130 VICOSA,3
317160 VIRGEM DA LAPA,4
330010 ANGRA DOS REIS,2
330040 BARRA MANSA,2
330060 BOM JESUS DO ITABAPOANA,2
330070 CABO FRIO,1
330080 CACHOEIRAS DE MACACU,4
330100 CAMPOS DOS GOYTACAZES,291
330120 CARMO,1
330170 DUQUE DE CAXIAS,1
330190 ITABORAI,6
330200 ITAGUAI,2
330205 ITALVA,2
330250 MAGE,2
330270 MARICA,131
330285 MESQUITA,16
330330 NITEROI,2
330340 NOVA FRIBURGO,6
330410 PORCIUNCULA,1
330415 QUISSAMA,6
330420 RESENDE,13
330452 RIO DAS OSTRAS,2
330455 RIO DE JANEIRO,2
330490 SAO GONCALO,4
330550 SAQUAREMA,24
350250 APARECIDA,2
350280 ARACATUBA,3
350330 ARARAS,80
350400 ASSIS,2
350410 ATIBAIA,2
350450 AVARE,1
350460 BADY BASSITT,9
350480 BALSAMO,1
350550 BARRETOS,53
350560 BARRINHA,6
350570 BARUERI,12
350600 BAURU,2
350650 BIRIGUI,18
350750 BOTUCATU,6
350760 BRAGANCA PAULISTA,4
350950 CAMPINAS,31
351050 CARAGUATATUBA,3
351060 CARAPICUIBA,2
351220 CONCHAL,1
351350 CUBATAO,1
351518 ESPIRITO SANTO DO PINHAL,2
351550 FERNANDOPOLIS,3
351620 FRANCA,18
351640 FRANCO DA ROCHA,2
351870 GUARUJA,162
351880 GUARULHOS,38
351970 IBIUNA,2
352050 INDAIATUBA,2
352100 IPERO,8
352115 IPIGUA,1
352210 ITANHAEM,6
352440 JACAREI,4
352480 JALES,6
352530 JAU,2
352570 JOSE BONIFACIO,2
352590 JUNDIAI,2
352670 LEME,3
352690 LIMEIRA,93
352900 MARILIA,2
353060 MOGI DAS CRUZES,3
353070 MOGI GUACU,6
353430 ORLANDIA,4
353440 OSASCO,3
353620 PARIQUERA-ACU,4
353650 PAULINIA,2
353710 PEDREIRA,1
353800 PINDAMONHANGABA,1
353870 PIRACICABA,3
353930 PIRASSUNUNGA,5
354025 PONTALINDA,1
354100 PRAIA GRANDE,27
354140 PRESIDENTE PRUDENTE,5
354260 REGISTRO,2
354330 RIBEIRAO PIRES,4
354340 RIBEIRAO PRETO,34
354390 RIO CLARO,93
354630 SANTA CRUZ DAS PALMEIRAS,2
354850 SANTOS,8
354870 SAO BERNARDO DO CAMPO,2
354890 SAO CARLOS,185
354940 SAO JOAQUIM DA BARRA,6
354980 SAO JOSE DO RIO PRETO,568
354990 SAO JOSE DOS CAMPOS,16
355030 SAO PAULO,164
355050 SAO PEDRO DO TURVO,4
355060 SAO ROQUE,1
355070 SAO SEBASTIAO,7
355100 SAO VICENTE,2
355210 SOCORRO,1
355220 SOROCABA,2
355240 SUMARE,2
355250 SUZANO,1
355330 TAMBAU,2
355340 TANABI,2
355410 TAUBATE,4
355540 UBATUBA,8
355630 VALPARAISO,2
355710 VOTUPORANGA,5
410150 ARAPONGAS,6
410200 ASSIS CHATEAUBRIAND,2
410337 BRASILANDIA DO SUL,1
410370 CAMBE,2
410420 CAMPO LARGO,2
410480 CASCAVEL,21
410530 CEU AZUL,1
410685 CRUZMALTINA,4
410690 CURITIBA,9
410754 ESPIGAO ALTO DO IGUACU,1
410800 FLORESTOPOLIS,2
410830 FOZ DO IGUACU,83
410840 FRANCISCO BELTRAO,6
411200 JAGUARIAIVA,4
411370 LONDRINA,49
411375 LUNARDELLI,2
411420 MANDAGUARI,18
411460 MARECHAL CANDIDO RONDON,1
411500 MARILENA,4
411520 MARINGA,16
411540 MARMELEIRO,2
411560 MATELANDIA,3
411580 MEDIANEIRA,1
411790 PALOTINA,2
411840 PARANAVAI,7
411915 PINHAIS,1
411990 PONTA GROSSA,6
412170 RESERVA,2
412230 RIO NEGRO,1
412350 SANTA HELENA,1
412390 SANTA MARIANA,6
412402 SANTA TEREZA DO OESTE,4
412405 SANTA TEREZINHA DE ITAIPU,6
412550 SAO JOSE DOS PINHAIS,4
412570 SAO MIGUEL DO IGUACU,1
412625 SARANDI,2
412770 TOLEDO,4
412810 UMUARAMA,2
420130 ARAQUARI,2
420140 ARARANGUA,3
420200 BALNEARIO CAMBORIU,112
420240 BLUMENAU,11
420280 BRACO DO NORTE,12
420290 BRUSQUE,6
420300 CACADOR,2
420320 CAMBORIU,2
420380 CANOINHAS,4
420425 COCAL DO SUL,12
420490 DESCANSO,2
420540 FLORIANOPOLIS,74
420620 GRAVATAL,2
420640 GUARACIABA,2
420710 ILHOTA,1
420820 ITAJAI,16
420890 JARAGUA DO SUL,1
420910 JOINVILLE,12
420930 LAGES,13
421000 LUIZ ALVES,2
421010 MAFRA,6
421170 ORLEANS,3
421190 PALHOCA,48
421250 PENHA,1
421480 RIO DO SUL,6
421590 SAO BONIFACIO,1
421660 SAO JOSE,8
421670 SAO JOSE DO CEDRO,2
421690 SAO LOURENCO DO OESTE,2
421730 SAUDADES,14
421750 SEARA,50
421860 TROMBUDO CENTRAL,2
421950 XANXERE,3
430040 ALEGRETE,4
430210 BENTO GONCALVES,5
430300 CACHOEIRA DO SUL,4
430310 CACHOEIRINHA,61
430460 CANOAS,15
430470 CARAZINHO,1
430535 CHARQUEADAS,1
430610 CRUZ ALTA,5
430620 CRUZEIRO DO SUL,16
430640 DOIS IRMAOS,2
430660 DOM PEDRITO,135
430700 ERECHIM,11
430760 ESTANCIA VELHA,2
430780 ESTRELA,2
430910 GRAMADO,1
431000 IBIRUBA,2
431080 IVOTI,4
431085 JABOTICABA,2
431110 JAGUARI,10
431162 LINDOLFO COLLOR,12
431215 MATO LEITAO,2
431303 NOVA ESPERANCA DO SUL,6
431340 NOVO HAMBURGO,8
431370 PALMEIRA DAS MISSOES,4
431410 PASSO FUNDO,3
431440 PELOTAS,1
431455 PIRAPO,1
431540 REDENTORA,2
431680 SANTA CRUZ DO SUL,67
431690 SANTA MARIA,31
431740 SANTIAGO,4
431750 SANTO ANGELO,1
431800 SAO BORJA,9
432000 SAPUCAIA DO SUL,29
432010 SARANDI,2
432100 TAPERA,2
432140 TENENTE PORTELA,2
500060 AMAMBAI,18
500070 ANASTACIO,36
500080 ANAURILANDIA,258
500090 ANTONIO JOAO,6
500110 AQUIDAUANA,40
500190 BATAGUASSU,2
500200 BATAYPORA,8
500220 BONITO,6
500230 BRASILANDIA,584
500240 CAARAPO,202
500270 CAMPO GRANDE,173
500280 CARACOL,3
500290 CASSILANDIA,287
500295 CHAPADAO DO SUL,30
